master_chemprop_input,lamellar,cylinder,sphere,gyroid,disordered
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,1
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,1
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,1
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,1
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,1
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,0
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,1
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,1
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,1
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,1
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,1
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,1
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,1
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,1,1
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,0,1
C\C=C(C)/C.C\C=C(C)\C.CC(C(C)=C).CC(C)(C=C).[Si](C)(C)O,0,0,0,0,1
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
CCC(C)C.CC(C(C)C).CC(C)(CC).[Si](C)(C)O,1,0,0,0,0
